10,681408,88199811,2033196
11,230508,67372303,271351
12,212837,67483983,190055
13,204692,67589627,143254
14,208795,67566550,143615
15,210778,67851950,143608
16,209296,67402671,147860
17,214944,67442115,155092
18,217629,67466758,145793
19,207469,68149543,150316
20,211724,67887099,143518
21,205945,67594150,155530
22,213710,67333832,150050
23,210613,67668743,141681
24,210035,68119509,146889
25,206315,67943605,142985
26,214681,67991174,148911
27,209845,66954892,143237
28,205048,67367583,146285
29,209937,67646709,141028
30,232936,72120086,165855
31,212035,67450471,146232
32,205095,67110926,139980
33,215180,68461427,148498
34,219797,68034707,142945
35,209745,67845842,140986
36,209557,68233087,143569
37,219945,67486244,144414
38,224080,67810247,154210
39,213794,68198895,156705
40,206983,67426342,144662
41,209797,67657025,144299
42,212948,67567788,148223
43,205218,67906825,138921
44,208064,67562473,142849
45,208071,67540793,141874
46,213617,67342609,144514
47,209555,68092256,146919
48,205128,67181924,205580
49,204570,67365562,142851
50,211240,67277028,145766
51,209224,67984576,144789
52,211113,67391876,141900
53,208363,67234442,148387
54,211567,66811404,146151
55,214723,67478110,146955
56,217261,67351935,140008
57,210567,67905322,145238
58,217328,67915900,149386
59,214879,67975464,144577
60,235021,67329963,156077
61,208587,67770115,144840
62,205834,67506954,146176
63,217605,67286440,143219
64,210257,67619176,146661
65,207746,67755206,143863
66,217547,67575641,160803
67,212087,67226988,144324
68,208771,68116388,147398
69,208917,68005840,144025
70,207842,67192940,142782
71,209222,67750843,152744
72,227613,67268318,153907
73,213035,67020483,142107
74,210851,70995714,146533
75,226939,67154592,152788
76,205826,67884904,141936
77,219581,67667059,154661
78,205690,67255119,143326
79,205079,67645021,144249
80,212772,67626482,141069
81,213796,67349273,146599
82,204905,67122468,144533
83,215159,68113455,146984
84,211606,67969139,147598
85,209671,67402656,145508
86,223294,67146352,146520
87,206509,67982975,140837
88,208600,68019718,146150
89,212963,67432180,146964
90,215550,67620133,143989
91,222125,68019278,145645
92,210589,67806012,144038
93,213204,66643810,143170
94,210067,68032359,141879
95,213260,67784117,141832
96,210187,66979567,141283
97,208567,67498106,143674
98,204699,66901152,140701
99,210827,68060262,141280
100,208250,67451422,143585
101,205239,66868631,142005
102,214604,67269169,143165
103,208234,66656319,216427
104,210354,67084743,146777
105,209316,67274423,142210
106,209283,67455325,144314
107,210400,67061301,152435
108,213996,68382548,146550
109,208932,67695963,144942
110,215035,67624811,150331
111,212472,67704134,143386
112,215887,67883276,146438
113,209345,69760594,145042
114,219516,67734793,155037
115,212175,67230117,149692
116,211973,67878675,149337
117,205118,67502645,141162
118,219876,71321128,158445
119,216634,68300420,203164
120,208425,67121933,140480
121,221093,67243558,149489
122,209037,67602278,147135
123,205716,67932702,146664
124,214273,67359400,147091
125,205092,67580691,141322
126,213325,67262850,148888
127,213092,67958801,144063
128,269226,67909617,143354
129,206424,68031228,147167
130,209572,67763171,149786
131,209141,67874067,144075
132,207256,66588960,141004
133,208585,67309903,150257
134,209061,67396965,149490
135,205080,67731919,143135
136,208653,67753488,147207
137,218580,74892243,155212
138,206732,66993422,139195
139,215584,67007525,146016
140,211301,67133825,143073
141,212841,68095118,145340
142,212416,67723169,147966
143,207740,67928150,141141
144,205341,67744368,140993
145,213968,67583856,148656
146,209145,67596960,148020
147,218802,67759814,148547
148,209611,67820806,141947
149,211050,68042687,144277
150,206139,67994761,145042
151,209749,68380679,143367
152,207068,69090563,141024
153,208417,68033838,155602
154,215155,67979500,149299
155,205728,68193517,142006
156,220127,67917619,144188
157,216245,67231761,144203
158,211819,67610569,145647
159,210288,67761053,145469
160,210175,67026328,146962
161,226813,67707889,158158
162,217441,71155071,144216
163,206173,69089395,140913
164,209072,67856199,147256
165,214286,68298286,141609
166,217231,67552187,152255
167,228958,67635327,161747
168,205200,67602371,145324
169,210072,67454557,145386
170,225339,67397828,152661
171,215693,67769838,146585
172,206873,67629204,143802
173,217239,68207853,145809
174,208940,66810944,140668
175,205536,68153724,140716
176,216597,67528970,146828
177,205574,66936013,152892
178,206028,68075986,151121
179,211407,67661770,140454
180,212715,67988538,148160
181,206060,67162741,140475
182,210274,67854068,148576
183,213638,67608917,143952
184,204695,67000470,146469
185,212031,66954076,144393
186,219204,67102408,147319
187,218683,67400886,154593
188,215606,67738711,153695
189,216426,67739797,150384
190,216180,67864742,154061
191,212842,67005148,142321
192,227396,68570902,151512
193,221203,67873025,144890
194,209447,68272685,146682
195,230346,68860125,154376
196,210547,66848350,143548
197,207496,66767232,146886
198,205245,67332562,141637
199,211659,67927612,145008
200,210338,68179780,147899
201,208044,67612508,142666
202,213318,67447315,145380
203,209086,67135574,141059
204,208471,67413964,143648
205,211590,67701954,140806
206,226608,71626407,153631
207,209305,67417633,142363
208,230067,67630741,150093
209,206360,67461977,139336
210,258246,67561919,140420
211,214494,67911282,143558
212,205881,67445393,141885
213,211689,68054114,147699
214,214004,68840331,145553
215,210238,68244540,149633
216,208615,67032694,147281
217,210216,67890906,143287
218,205289,67207537,140492
219,203499,67457904,145176
220,209502,67554829,149100
221,220461,68912739,148217
222,220801,67458122,142643
223,206193,68074180,146105
224,205589,66713891,147537
225,207909,67527633,149770
226,208963,67483917,143653
227,221924,67974034,158981
228,205367,68239399,142159
229,267828,67384283,143992
230,207391,67442406,152367
231,219139,67077645,149465
232,203924,67667761,148901
233,215676,67421750,142627
234,219218,67950543,147988
235,209205,67668062,146279
236,207333,66779736,141510
237,208308,67480400,146501
238,205098,67795376,145387
239,216468,66739049,153321
240,207004,67384878,142940
241,271107,67249986,144243
242,210163,66867043,144552
243,205262,67760227,140727
244,208701,67616810,138909
245,210863,67401994,140400
246,216568,67403103,138347
247,210268,67290921,154037
248,216839,67529138,151281
249,207548,67401312,145626
250,219174,71331914,160763
251,212395,67723447,142879
252,209188,67599512,147068
253,210373,67652720,149561
254,205048,67872417,141515
255,215650,67213981,152838
256,231038,67497105,152880
257,226180,67768838,154273
258,208235,67791013,145247
259,209569,68380589,151510
260,207300,67197423,143516
261,222327,67940428,151061
262,213171,67081710,148607
263,207352,67712317,142282
264,208087,67472912,146289
265,222433,67395075,148382
266,205749,68038700,146161
267,209501,68331934,149877
268,215538,67732467,146325
269,208569,67941532,142589
270,211224,68045348,153758
271,211417,67668920,146390
272,216012,66999009,211624
273,217858,67379361,146827
274,208822,67385870,145781
275,206110,68294508,148473
276,213575,67786953,146756
277,208516,67464269,145086
278,205071,66750775,139911
279,219196,67809010,153055
280,216297,68269446,139897
281,205090,68339631,142988
282,213948,68085225,150759
283,205545,68261264,153986
284,205116,66750485,142364
285,213198,67026623,148293
286,205250,67646641,143667
287,205359,68466291,148075
288,222199,67644297,150483
289,217058,67451103,143489
290,217056,67751722,146825
291,203814,67502150,143717
292,206478,67299648,142036
293,209106,67420145,151004
294,230870,70565168,149014
295,204276,66879415,139198
296,204812,66866522,143854
297,214447,67709361,148104
298,219852,67579424,145741
299,220582,67086907,164678
300,211113,67258800,146996
301,218219,67860002,139601
302,206139,67804732,144292
303,216278,67256535,142699
304,208538,67526500,143736
305,212602,68102005,150959
306,219616,67701098,144816
307,209126,67685102,140943
308,205514,67526742,144511
309,209512,67702276,145852
310,209600,68524588,140347
311,210055,67993010,148674
312,205806,66922323,140195
313,216750,68327129,144811
314,208732,67095420,142592
315,221157,67317454,157322
316,206806,67642871,140452
317,224797,67415448,146533
318,207948,67632909,141475
319,222767,67374264,146816
320,209136,67168255,139910
321,216196,67770677,143717
322,204776,67547746,139135
323,207723,67172566,141415
324,208699,67637641,152328
325,214981,66893177,142271
326,205242,67404501,143991
327,233577,68012321,172998
328,212533,67565990,147885
329,214343,67606397,157089
330,215822,67356928,155526
331,219892,67688111,145347
332,205181,67144485,142109
333,207189,67944939,145161
334,205674,68111777,150762
335,205311,68084883,150771
336,205552,67392031,143643
337,220928,68490162,150159
338,218134,70669322,145940
339,234233,67406376,149355
340,228961,66910623,208987
341,216364,69100768,145328
342,211399,66966348,155050
343,209936,68000108,143031
344,218332,67276105,148201
345,224564,67778098,140680
346,210289,68160867,141265
347,206773,67733723,142227
348,217580,67156952,147921
349,214192,68397648,143887
350,210276,67064337,150372
351,209738,67365592,143381
352,206854,67993804,143292
353,216696,67997982,148755
354,217239,68052374,147593
355,208999,67138313,149160
356,213497,66990113,138783
357,214945,67835789,140948
358,208169,67429720,144637
359,208831,67672429,146440
360,208384,68438251,138753
361,205780,68411405,139649
362,212641,66919226,144329
363,212950,67785697,149141
364,211351,67540317,146639
365,204726,67437396,146489
366,204688,67468474,143052
367,222501,67905233,152742
368,208570,67224307,140763
369,205862,67220466,147435
370,211816,67821099,147309
371,209977,66996349,148041
372,205208,67424024,146665
373,208917,67676492,146191
374,214921,67464981,141283
375,205563,67277469,142460
376,206235,67473374,139610
377,210557,67341354,139555
378,220838,67501221,155288
379,206269,67131874,140867
380,218174,67601605,141368
381,218630,69663296,160525
382,218927,69046610,144499
383,221275,67094220,145171
384,208022,67445521,141239
385,216205,67682401,141542
386,223532,67854734,161349
387,213309,67440272,143065
388,206713,67255109,139003
389,206707,67405737,141715
390,205111,68232577,141361
391,242618,67910882,152899
392,210267,67766424,147615
393,214044,67191761,147294
394,219863,67532530,144036
395,213967,67117791,141087
396,237716,67780758,151389
397,205462,67533086,138694
398,211092,67944004,144613
399,210587,68073944,144058
400,206858,67259003,150082
401,225140,67626725,143813
402,206724,67708265,153814
403,213485,67676517,146808
404,205374,66921743,147186
405,213182,67260514,139162
406,212591,67150264,141349
407,205275,67166813,144981
408,204414,66898299,141916
409,205443,66998093,146628
410,208786,67388132,142563
411,209196,67327025,143019
412,209393,67688221,142097
413,205139,67331385,139542
414,213932,67738965,142585
415,204722,66924757,141225
416,206059,68079871,144915
417,270245,67002724,145378
418,206177,66913423,143001
419,205764,67512880,143010
420,204500,66954466,139732
421,205129,67585420,143084
422,221119,67514927,141110
423,213787,67024577,140631
424,209990,67711295,140184
425,204707,67751901,153366
426,221640,70440518,148745
427,205217,66897791,140656
428,219963,68272302,152333
429,220155,68023025,143286
430,205387,67986651,142122
431,217058,67988079,147961
432,208571,67637028,142586
433,213265,67061683,144735
434,215496,66849027,150140
435,270358,67479777,161351
436,224618,68238978,142879
437,208303,68032947,144358
438,220760,67270269,146503
439,211864,67090835,147056
440,212682,67861706,149028
441,213555,67301247,146463
442,208523,67203347,145128
443,207356,67286959,143386
444,214660,67337922,151489
445,208499,67958509,143519
446,224673,67379203,153672
447,208959,67384505,146078
448,217063,67269211,144885
449,213620,67065517,144358
450,213773,67669732,145847
451,205401,66999884,138318
452,207519,68319385,151600
453,201843,67196241,157080
454,217871,66980017,142811
455,208759,68047853,146823
456,209011,68199541,140985
457,213848,67334786,152188
458,219892,67098391,148528
459,205369,66701539,144170
460,216115,67917025,146848
461,211292,67094715,144524
462,216671,67775793,145364
463,208766,67047337,143537
464,213442,68536427,141937
465,232545,67148148,143345
466,209172,67641692,145205
467,215660,67718650,145089
468,208511,67804248,144339
469,213444,67891331,148371
470,212856,71038925,145218
471,209153,67263342,139527
472,213703,67534903,142930
473,208595,67159011,143346
474,219843,67212313,144283
475,216656,67939529,148764
476,205727,67650781,145040
477,206140,67736336,141824
478,210933,67177209,141038
479,209692,68217061,147795
480,208948,68144980,155828
481,212687,67671992,145756
482,205395,67680434,142653
483,210657,66912453,152180
484,205925,67117520,140965
485,212605,67799810,157166
486,205293,67038258,144883
487,212699,67505459,147507
488,209334,66802289,142954
489,206769,67366744,143045
490,204693,67274204,143705
491,209539,67539069,146578
492,222122,66835234,144464
493,209971,67915704,140745
494,206102,67532592,145603
495,273071,67910238,141763
496,204414,66608620,149642
497,205502,67569996,143568
498,217020,67471374,155868
499,227737,67226900,149182
